databaseId	name	imageUrl	cardBack	type	subtype	faction	unique	cost	terror	combat	arcane	investigation	skill	text	errata	restricted	cycle	packName	set	edition	loadGroupId
TIV_Tiv45	Cascio Di Boerio, Don Morto	call-of-cthulhu-lcg/terror-in-venice/CallOfCthulhuLcg-TerrorInVenice-CascioDiBoerioDonMorto.jpg	default	Character	Conspirator. Criminal	Syndicate	*	3		2		1	3	Toughness +1. Other characters you control committed to a conspiracy gain +1 skill. Characters your opponents control committed to a conspiracy get -1 skill.			Terror in Venice	Terror in Venice	TIV	LCG	playerNDeck
TIV_Tiv46	Restless Caporione	call-of-cthulhu-lcg/terror-in-venice/CallOfCthulhuLcg-TerrorInVenice-RestlessCaporione.jpg	default	Character	Criminal	Syndicate		3		1		1	4	While it is Day, Restless Caporione gains Fast. While it is Night, Restless Caporione does not exhaust to commit to stories.			Terror in Venice	Terror in Venice	TIV	LCG	playerNDeck
TIV_Tiv47	Carnevale Sentinel	call-of-cthulhu-lcg/terror-in-venice/CallOfCthulhuLcg-TerrorInVenice-CarnevaleSentinel.jpg	default	Character	Independent	Syndicate		2				1	2	If it is Day, Carnevale Sentinel gains AI and Willpower. If it is Night, Carnevale Sentinel gains TC and Toughness +1.			Terror in Venice	Terror in Venice	TIV	LCG	playerNDeck
TIV_Tiv48	Bauta	call-of-cthulhu-lcg/terror-in-venice/CallOfCthulhuLcg-TerrorInVenice-Bauta.jpg	default	Support	Attachment. Item. Mask	Syndicate		1						Attach to a character. If it is Day, attached character gains AI and +1 skill. If it is Night, attached character gains TC and +1 skill.			Terror in Venice	Terror in Venice	TIV	LCG	playerNDeck
TIV_Tiv49	The Gold Pocket Watch, Stealing Time	call-of-cthulhu-lcg/terror-in-venice/CallOfCthulhuLcg-TerrorInVenice-TheGoldPocketWatchStealingTime.jpg	default	Support	Item	Syndicate	*	1						Action: Pay 1 to have The Gold Pocket watch gain "Day. It is Day. Then destroy all Night cards in play" until the end of the turn. Action: Pay 1 to have The Gold Pocket Watch gain "Night. It is Night. Then destroy all Day cards in play" until the end of the turn.			Terror in Venice	Terror in Venice	TIV	LCG	playerNDeck
TIV_Tiv50	Early Start	call-of-cthulhu-lcg/terror-in-venice/CallOfCthulhuLcg-TerrorInVenice-EarlyStart.jpg	default	Event		Syndicate		3						Play only before or after all players have committed characters to stories. Action: If it is Day, ready all characters in play. Action: If it is Night, exhaust all characters in play.			Terror in Venice	Terror in Venice	TIV	LCG	playerNDeck
TIV_Tiv51	Tenebrous Nightgaunt	call-of-cthulhu-lcg/terror-in-venice/CallOfCthulhuLcg-TerrorInVenice-TenebrousNightgaunt.jpg	default	Character	Monster. Servitor	Yog-Sothoth		3	1	1			3	Night. It is Night. After Tenebrous Nightgaunt comes into play, destroy all Day cards. Response: After you succeed at a story where Tenebrous Nightgaunt is committed, choose an opponent. That opponent must choose and return a character he controls to the top of its owner's deck.			Terror in Venice	Terror in Venice	TIV	LCG	playerNDeck
TIV_Tiv52	Salvatore Neri, Master of Illusion	call-of-cthulhu-lcg/terror-in-venice/CallOfCthulhuLcg-TerrorInVenice-SalvatoreNeriMasterOfIllusion.jpg	default	Character	Conspirator. Sorcerer	Yog-Sothoth	*	2		1	1		2	While there is a conspiracy card in play Salvatore Neri gains, "Action: Pay 1 to choose a character. Salvatore Neri gains the text box of that character until the end of the turn."			Terror in Venice	Terror in Venice	TIV	LCG	playerNDeck
TIV_Tiv53	Devious Nightgaunt	call-of-cthulhu-lcg/terror-in-venice/CallOfCthulhuLcg-TerrorInVenice-DeviousNightgaunt.jpg	default	Character	Monster	Yog-Sothoth		2	1				1	Each opponent's character with skill 2 or less (if it is Night, instead with skill 4 or less) committed to the same story as Devious Nightgaunt is treated as if its text box was blank.			Terror in Venice	Terror in Venice	TIV	LCG	playerNDeck
TIV_Tiv54	The Black	call-of-cthulhu-lcg/terror-in-venice/CallOfCthulhuLcg-TerrorInVenice-TheBlack.jpg	default	Support	Attachment. Curse	Yog-Sothoth		1						Attach to a character. Attached character's controller must pay 1 each time he wishes to commit attached character to a story, or trigger attached character's ability.			Terror in Venice	Terror in Venice	TIV	LCG	playerNDeck
TIV_Tiv55	Fleeting Guise	call-of-cthulhu-lcg/terror-in-venice/CallOfCthulhuLcg-TerrorInVenice-FleetingGuise.jpg	default	Event	Spell	Yog-Sothoth		2						Action: Choose a character you control. Until the end of the phase, that character becomes a printed copy of a chosen non-unique character card in play.			Terror in Venice	Terror in Venice	TIV	LCG	playerNDeck
DOTU_Dez001	Naomi O'Bannion, Ruthless Tactician	call-of-cthulhu-lcg/denizens-of-the-underworld/CallOfCthulhuLcg-DenizensOfTheUnderworld-NaomiOBannionRuthlessTactician.jpg	default	Character	Criminal	Syndicate	*	3		2		1	4	Action: Ready Naomi O'Bannion to choose and trigger a Tactic event card in any discard pile. Then, put it on the bottom of its owner's deck.			Denizens of the Underworld	Denizens of the Underworld	DOTU	LCG	playerNDeck
DOTU_Dez002	Melisande LeBeau, Playing with Fire	call-of-cthulhu-lcg/denizens-of-the-underworld/CallOfCthulhuLcg-DenizensOfTheUnderworld-MelisandeLeBeauPlayingWithFire.jpg	default	Character	Criminal. Independent	Syndicate	*	3		2	1		4	Forced Response: After you succeed at a story where Melisande Lebeau is commited, choose and destroy a support card.			Denizens of the Underworld	Denizens of the Underworld	DOTU	LCG	playerNDeck
DOTU_Dez003	O'Bannion's Inner Council, Blood is Thicker	call-of-cthulhu-lcg/denizens-of-the-underworld/CallOfCthulhuLcg-DenizensOfTheUnderworld-OBannionsInnerCouncilBloodIsThicker.jpg	default	Character	Criminal	Syndicate	*	4		1	1	1	2	Willpower. Toughness +2. O'Bannion's Inner Council gains +1 skill for each Criminal character you control. Characters with lower skill than O'Bannion's Inner Council committed to the same story do not count their icons at that story.			Denizens of the Underworld	Denizens of the Underworld	DOTU	LCG	playerNDeck
DOTU_Dez004	Tommy Malloy, "The Big Palooka"	call-of-cthulhu-lcg/denizens-of-the-underworld/CallOfCthulhuLcg-DenizensOfTheUnderworld-TommyMalloyTheBigPalooka.jpg	default	Character	Criminal	Syndicate	*	2		2			2	Fast. Toughness +1. Disrupt: Before a C struggle resolves at a story where you have at least one character committed, you may play Tommy Malloy from your hand committed to that story.			Denizens of the Underworld	Denizens of the Underworld	DOTU	LCG	playerNDeck
DOTU_Dez005	Lena Di Boerio, Occult Consultant	call-of-cthulhu-lcg/denizens-of-the-underworld/CallOfCthulhuLcg-DenizensOfTheUnderworld-LenaDiBoerioOccultConsultant.jpg	default	Character	Criminal. Sorcerer	Syndicate	*	1					1	Action: Pay 1 to choose a character. Until the end of the phase, that character gets �1 skill and loses an icon of your choice, and Lena Di Boerio gets +1 skill and gains the chosen icon.			Denizens of the Underworld	Denizens of the Underworld	DOTU	LCG	playerNDeck
DOTU_Dez006	Jacob Finnegan, In Over His Head	call-of-cthulhu-lcg/denizens-of-the-underworld/CallOfCthulhuLcg-DenizensOfTheUnderworld-JacobFinneganInOverHisHead.jpg	default	Character	Criminal. Student	Syndicate	*	1					3	Forced Response: When you succeed at a story at which Jacob Finnegan is commited, add an additional success token to that story. Forced Response: When you do not succeed at a story where Jacob Finnegan is committed, put him on the bottom of his owner's deck.			Denizens of the Underworld	Denizens of the Underworld	DOTU	LCG	playerNDeck
DOTU_Dez007	Henry Knoll, A Real Wiseguy	call-of-cthulhu-lcg/denizens-of-the-underworld/CallOfCthulhuLcg-DenizensOfTheUnderworld-HenryKnollARealWiseguy.jpg	default	Character	Criminal. Independent	Syndicate	*	2			2		3	Response: When you ready Henry Knoll, choose a character. Until the end of the turn. that character gets �1 skill and gains the text "If this character has 0 skill it is destroyed."			Denizens of the Underworld	Denizens of the Underworld	DOTU	LCG	playerNDeck
DOTU_Dez008	Martin Herring, "Quick Kip"	call-of-cthulhu-lcg/denizens-of-the-underworld/CallOfCthulhuLcg-DenizensOfTheUnderworld-MartinHerringQuickKip.jpg	default	Character	Criminal	Syndicate	*	2		1		1	3	Fast. Play with the top card of your deck revealed. Characters your opponent controls with the same cost as the top card of your deck cannot commit to the same story as Martin Herring.			Denizens of the Underworld	Denizens of the Underworld	DOTU	LCG	playerNDeck
DOTU_Dez009	Isaac Miles, Willing to Lend an Ear	call-of-cthulhu-lcg/denizens-of-the-underworld/CallOfCthulhuLcg-DenizensOfTheUnderworld-IsaacMilesWillingToLendAnEar.jpg	default	Character	Independent	Syndicate	*	2			1	1	3	When a character card would be put into a discard pile, put it on the bottom of its owner's deck instead.			Denizens of the Underworld	Denizens of the Underworld	DOTU	LCG	playerNDeck
DOTU_Dez010	Clover Club High Roller	call-of-cthulhu-lcg/denizens-of-the-underworld/CallOfCthulhuLcg-DenizensOfTheUnderworld-CloverClubHighRoller.jpg	default	Character	Independent	Syndicate		2				1	3	Response: After you succeed at a story where Clover Club High Roller is committed, wound Clover Club High Roller to add a success token to that story.			Denizens of the Underworld	Denizens of the Underworld	DOTU	LCG	playerNDeck
DOTU_Dez011	Clover Club Ringer	call-of-cthulhu-lcg/denizens-of-the-underworld/CallOfCthulhuLcg-DenizensOfTheUnderworld-CloverClubRinger.jpg	default	Character	Criminal	Syndicate		3			1		4	Disrupt: When an opponent wins a struggle at a story where Clover Club Ringer is committed, you also win that struggle. (The active player resolves their struggle first.) Limit once per turn.			Denizens of the Underworld	Denizens of the Underworld	DOTU	LCG	playerNDeck
DOTU_Dez012	Clover Club Pit Boss	call-of-cthulhu-lcg/denizens-of-the-underworld/CallOfCthulhuLcg-DenizensOfTheUnderworld-CloverClubPitBoss.jpg	default	Character	Criminal	Syndicate		2		2			3	Each Criminal character you control gains Willpower.			Denizens of the Underworld	Denizens of the Underworld	DOTU	LCG	playerNDeck
DOTU_Dez013	Numbers Runner	call-of-cthulhu-lcg/denizens-of-the-underworld/CallOfCthulhuLcg-DenizensOfTheUnderworld-NumbersRunner.jpg	default	Character	Criminal	Syndicate		3			2		4	Response: When you ready Numbers Runner, choose and exhaust a character with lower skill.			Denizens of the Underworld	Denizens of the Underworld	DOTU	LCG	playerNDeck
DOTU_Dez014	Fall Guy	call-of-cthulhu-lcg/denizens-of-the-underworld/CallOfCthulhuLcg-DenizensOfTheUnderworld-FallGuy.jpg	default	Character	Criminal	Syndicate		1					2	Disrupt: When a struggle at a story would resolve, sacrifice Fall Guy to cancel the results of each struggle you would lose at that story until the end of the phase.			Denizens of the Underworld	Denizens of the Underworld	DOTU	LCG	playerNDeck
DOTU_Dez015	Marine Salvager	call-of-cthulhu-lcg/denizens-of-the-underworld/CallOfCthulhuLcg-DenizensOfTheUnderworld-MarineSalvager.jpg	default	Character	Criminal	Syndicate		2		1			2	Action: Exhaust Marine Salvager and pay X to choose a support card in any player's discard pile. Then, put that support card into play under your control. X is equal to the printed cost of the support card.			Denizens of the Underworld	Denizens of the Underworld	DOTU	LCG	playerNDeck
DOTU_Dez016	Cat Burglar	call-of-cthulhu-lcg/denizens-of-the-underworld/CallOfCthulhuLcg-DenizensOfTheUnderworld-CatBurglar.jpg	default	Character	Criminal	Syndicate		2				1	4	Fast. While it is Night Cat Burglar gains "Response: After you succeed at a story where Cat Burglar was committed, search the top 5 cards of your opponent's deck for a support card and put it into play under your control. Shuffle the remaining cards back into their owner's deck."			Denizens of the Underworld	Denizens of the Underworld	DOTU	LCG	playerNDeck
DOTU_Dez017-E	Crooked Attorney	call-of-cthulhu-lcg/denizens-of-the-underworld/CallOfCthulhuLcg-DenizensOfTheUnderworld-CrookedAttorney.jpg	default	Character	Independent	Syndicate		2					4	Villainous. Day. It is Day. Destroy all Night cards. Each Criminal character you control gains A and +1 skill.	E		Denizens of the Underworld	Denizens of the Underworld	DOTU	LCG	playerNDeck
DOTU_Dez018	Hatchet Man	call-of-cthulhu-lcg/denizens-of-the-underworld/CallOfCthulhuLcg-DenizensOfTheUnderworld-HatchetMan.jpg	default	Character	Criminal	Syndicate		2					3	Response: After Hatchet Man commits to a story, choose a struggle at that story. Count the total skill of all participating characters instead of the icons to determine the winner of that struggle.			Denizens of the Underworld	Denizens of the Underworld	DOTU	LCG	playerNDeck
DOTU_Dez019	Wheelman	call-of-cthulhu-lcg/denizens-of-the-underworld/CallOfCthulhuLcg-DenizensOfTheUnderworld-Wheelman.jpg	default	Character	Criminal	Syndicate		2		1			2	Disrupt: Before a struggle at a story would resolve, choose a character you control committed to the same story as Wheelman. Commit Wheelman and that character to any other story where characters are committed. Limit once per turn.			Denizens of the Underworld	Denizens of the Underworld	DOTU	LCG	playerNDeck
DOTU_Dez020	The Clover Club, Den of Iniquity	call-of-cthulhu-lcg/denizens-of-the-underworld/CallOfCthulhuLcg-DenizensOfTheUnderworld-TheCloverClubDenOfIniquity.jpg	default	Support	Location	Syndicate	*	2						Loyal. Response: At the beginning of your operations phase, exhaust The Clover Club to give each of your opponent's characters �1 skill until the end of the turn.			Denizens of the Underworld	Denizens of the Underworld	DOTU	LCG	playerNDeck
DOTU_Dez021	Danny O'Bannion's Office, "Now Hiring"	call-of-cthulhu-lcg/denizens-of-the-underworld/CallOfCthulhuLcg-DenizensOfTheUnderworld-DannyOBannionsOfficeNowHiring.jpg	default	Support	Location	Syndicate	*	0						Response: After a character you control is destroyed, draw a card. Limit once per phase.			Denizens of the Underworld	Denizens of the Underworld	DOTU	LCG	playerNDeck
DOTU_Dez022	Under Cover of Darkness	call-of-cthulhu-lcg/denizens-of-the-underworld/CallOfCthulhuLcg-DenizensOfTheUnderworld-UnderCoverOfDarkness.jpg	default	Support	Attachment. Environment	Syndicate		1						Attach to a story card. Night. It is Night. Destroy all Day cards in play. Your [Syndicate] characters can commit to this story while exhausted.			Denizens of the Underworld	Denizens of the Underworld	DOTU	LCG	playerNDeck
DOTU_Dez023	House Advantage	call-of-cthulhu-lcg/denizens-of-the-underworld/CallOfCthulhuLcg-DenizensOfTheUnderworld-HouseAdvantage.jpg	default	Support	Condition	Syndicate		2						If you control only [Syndicate] cards, House Advantage is immune to your opponent's card effects. Disrupt: Before you would draw a card, look at the top card of your deck. You may instead draw a card from the bottom of your deck.			Denizens of the Underworld	Denizens of the Underworld	DOTU	LCG	playerNDeck
DOTU_Dez024	City Map	call-of-cthulhu-lcg/denizens-of-the-underworld/CallOfCthulhuLcg-DenizensOfTheUnderworld-CityMap.jpg	default	Support	Item	Syndicate		1						ction: Exhaust City Map to search the top 5 cards of your deck for a Tactic event card and add it to your hand. Put the rest of the cards on the bottom of your deck in any order.			Denizens of the Underworld	Denizens of the Underworld	DOTU	LCG	playerNDeck
DOTU_Dez025	Concrete and Chains	call-of-cthulhu-lcg/denizens-of-the-underworld/CallOfCthulhuLcg-DenizensOfTheUnderworld-ConcreteAndChains.jpg	default	Support	Attachment. Item	Syndicate		1						Attach to a character. Attached character gets �1 skill for every success token on Concrete and Chains. Forced Response: At the beginning of each turn put a success token on Concrete and Chains. If attached character has 0 skill, destroy it.			Denizens of the Underworld	Denizens of the Underworld	DOTU	LCG	playerNDeck
